TERRITORIO,TERRITORIO_CODE,TIME_PERIOD,TIME_PERIOD_CODE,SEXO,SEXO_CODE,SECTOR_EJECUCION,SECTOR_EJECUCION_CODE,MEDIDAS,MEDIDAS_CODE,OBS_VALUE,CONFIDENCIALIDAD_OBSERVACION,CONFIDENCIALIDAD_OBSERVACION_CODE,ESTADO_OBSERVACION,ESTADO_OBSERVACION_CODE,NOTAS_OBSERVACION
Región de Murcia,ES62,2018,2018,Mujeres,F,Empresas e Instituciones Privadas sin Fines de Lucro (IPSFL),EMPRESAS_IPSFL,"Personal empleado en actividades de I+D, en equivalencia a jornada completa (EJC)",PERSONAL_EJC,814.9,,,,,
Región de Murcia,ES62,2019,2019,Mujeres,F,Empresas e Instituciones Privadas sin Fines de Lucro (IPSFL),EMPRESAS_IPSFL,"Personal empleado en actividades de I+D, en equivalencia a jornada completa (EJC)",PERSONAL_EJC,806.9,,,,,
Región de Murcia,ES62,2020,2020,Mujeres,F,Empresas e Instituciones Privadas sin Fines de Lucro (IPSFL),EMPRESAS_IPSFL,"Personal empleado en actividades de I+D, en equivalencia a jornada completa (EJC)",PERSONAL_EJC,795.6,,,,,
Ciudad Autónoma de Ceuta,ES63,2007,2007,Mujeres,F,Empresas e Instituciones Privadas sin Fines de Lucro (IPSFL),EMPRESAS_IPSFL,"Personal empleado en actividades de I+D, en equivalencia a jornada completa (EJC)",PERSONAL_EJC,1.1,,,,,
Ciudad Autónoma de Ceuta,ES63,2008,2008,Mujeres,F,Empresas e Instituciones Privadas sin Fines de Lucro (IPSFL),EMPRESAS_IPSFL,"Personal empleado en actividades de I+D, en equivalencia a jornada completa (EJC)",PERSONAL_EJC,0.0,,,,,
Ciudad Autónoma de Ceuta,ES63,2009,2009,Mujeres,F,Empresas e Instituciones Privadas sin Fines de Lucro (IPSFL),EMPRESAS_IPSFL,"Personal empleado en actividades de I+D, en equivalencia a jornada completa (EJC)",PERSONAL_EJC,,,,Valor no disponible,O,
Ciudad Autónoma de Ceuta,ES63,2010,2010,Mujeres,F,Empresas e Instituciones Privadas sin Fines de Lucro (IPSFL),EMPRESAS_IPSFL,"Personal empleado en actividades de I+D, en equivalencia a jornada completa (EJC)",PERSONAL_EJC,0.0,,,,,
Ciudad Autónoma de Ceuta,ES63,2011,2011,Mujeres,F,Empresas e Instituciones Privadas sin Fines de Lucro (IPSFL),EMPRESAS_IPSFL,"Personal empleado en actividades de I+D, en equivalencia a jornada completa (EJC)",PERSONAL_EJC,,Información estadística confidencial,C,,,
Ciudad Autónoma de Ceuta,ES63,2012,2012,Mujeres,F,Empresas e Instituciones Privadas sin Fines de Lucro (IPSFL),EMPRESAS_IPSFL,"Personal empleado en actividades de I+D, en equivalencia a jornada completa (EJC)",PERSONAL_EJC,,Información estadística confidencial,C,,,
Ciudad Autónoma de Ceuta,ES63,2013,2013,Mujeres,F,Empresas e Instituciones Privadas sin Fines de Lucro (IPSFL),EMPRESAS_IPSFL,"Personal empleado en actividades de I+D, en equivalencia a jornada completa (EJC)",PERSONAL_EJC,,Información estadística confidencial,C,,,
Ciudad Autónoma de Ceuta,ES63,2014,2014,Mujeres,F,Empresas e Instituciones Privadas sin Fines de Lucro (IPSFL),EMPRESAS_IPSFL,"Personal empleado en actividades de I+D, en equivalencia a jornada completa (EJC)",PERSONAL_EJC,,Información estadística confidencial,C,,,
Ciudad Autónoma de Ceuta,ES63,2015,2015,Mujeres,F,Empresas e Instituciones Privadas sin Fines de Lucro (IPSFL),EMPRESAS_IPSFL,"Personal empleado en actividades de I+D, en equivalencia a jornada completa (EJC)",PERSONAL_EJC,,Información estadística confidencial,C,,,
Ciudad Autónoma de Ceuta,ES63,2016,2016,Mujeres,F,Empresas e Instituciones Privadas sin Fines de Lucro (IPSFL),EMPRESAS_IPSFL,"Personal empleado en actividades de I+D, en equivalencia a jornada completa (EJC)",PERSONAL_EJC,,Información estadística confidencial,C,,,
Ciudad Autónoma de Ceuta,ES63,2017,2017,Mujeres,F,Empresas e Instituciones Privadas sin Fines de Lucro (IPSFL),EMPRESAS_IPSFL,"Personal empleado en actividades de I+D, en equivalencia a jornada completa (EJC)",PERSONAL_EJC,,Información estadística confidencial,C,,,
Ciudad Autónoma de Ceuta,ES63,2018,2018,Mujeres,F,Empresas e Instituciones Privadas sin Fines de Lucro (IPSFL),EMPRESAS_IPSFL,"Personal empleado en actividades de I+D, en equivalencia a jornada completa (EJC)",PERSONAL_EJC,,Información estadística confidencial,C,,,
Ciudad Autónoma de Ceuta,ES63,2019,2019,Mujeres,F,Empresas e Instituciones Privadas sin Fines de Lucro (IPSFL),EMPRESAS_IPSFL,"Personal empleado en actividades de I+D, en equivalencia a jornada completa (EJC)",PERSONAL_EJC,,Información estadística confidencial,C,,,
Ciudad Autónoma de Ceuta,ES63,2020,2020,Mujeres,F,Empresas e Instituciones Privadas sin Fines de Lucro (IPSFL),EMPRESAS_IPSFL,"Personal empleado en actividades de I+D, en equivalencia a jornada completa (EJC)",PERSONAL_EJC,,Información estadística confidencial,C,,,
Ciudad Autónoma de Melilla,ES64,2007,2007,Mujeres,F,Empresas e Instituciones Privadas sin Fines de Lucro (IPSFL),EMPRESAS_IPSFL,"Personal empleado en actividades de I+D, en equivalencia a jornada completa (EJC)",PERSONAL_EJC,0.0,,,,,
Ciudad Autónoma de Melilla,ES64,2008,2008,Mujeres,F,Empresas e Instituciones Privadas sin Fines de Lucro (IPSFL),EMPRESAS_IPSFL,"Personal empleado en actividades de I+D, en equivalencia a jornada completa (EJC)",PERSONAL_EJC,0.0,,,,,
Ciudad Autónoma de Melilla,ES64,2009,2009,Mujeres,F,Empresas e Instituciones Privadas sin Fines de Lucro (IPSFL),EMPRESAS_IPSFL,"Personal empleado en actividades de I+D, en equivalencia a jornada completa (EJC)",PERSONAL_EJC,,,,Valor no disponible,O,
Ciudad Autónoma de Melilla,ES64,2010,2010,Mujeres,F,Empresas e Instituciones Privadas sin Fines de Lucro (IPSFL),EMPRESAS_IPSFL,"Personal empleado en actividades de I+D, en equivalencia a jornada completa (EJC)",PERSONAL_EJC,1.0,,,,,
Ciudad Autónoma de Melilla,ES64,2011,2011,Mujeres,F,Empresas e Instituciones Privadas sin Fines de Lucro (IPSFL),EMPRESAS_IPSFL,"Personal empleado en actividades de I+D, en equivalencia a jornada completa (EJC)",PERSONAL_EJC,,Información estadística confidencial,C,,,
Ciudad Autónoma de Melilla,ES64,2012,2012,Mujeres,F,Empresas e Instituciones Privadas sin Fines de Lucro (IPSFL),EMPRESAS_IPSFL,"Personal empleado en actividades de I+D, en equivalencia a jornada completa (EJC)",PERSONAL_EJC,,Información estadística confidencial,C,,,
Ciudad Autónoma de Melilla,ES64,2013,2013,Mujeres,F,Empresas e Instituciones Privadas sin Fines de Lucro (IPSFL),EMPRESAS_IPSFL,"Personal empleado en actividades de I+D, en equivalencia a jornada completa (EJC)",PERSONAL_EJC,,Información estadística confidencial,C,,,
Ciudad Autónoma de Melilla,ES64,2014,2014,Mujeres,F,Empresas e Instituciones Privadas sin Fines de Lucro (IPSFL),EMPRESAS_IPSFL,"Personal empleado en actividades de I+D, en equivalencia a jornada completa (EJC)",PERSONAL_EJC,,Información estadística confidencial,C,,,
Ciudad Autónoma de Melilla,ES64,2015,2015,Mujeres,F,Empresas e Instituciones Privadas sin Fines de Lucro (IPSFL),EMPRESAS_IPSFL,"Personal empleado en actividades de I+D, en equivalencia a jornada completa (EJC)",PERSONAL_EJC,,Información estadística confidencial,C,,,
Ciudad Autónoma de Melilla,ES64,2016,2016,Mujeres,F,Empresas e Instituciones Privadas sin Fines de Lucro (IPSFL),EMPRESAS_IPSFL,"Personal empleado en actividades de I+D, en equivalencia a jornada completa (EJC)",PERSONAL_EJC,,Información estadística confidencial,C,,,
Ciudad Autónoma de Melilla,ES64,2017,2017,Mujeres,F,Empresas e Instituciones Privadas sin Fines de Lucro (IPSFL),EMPRESAS_IPSFL,"Personal empleado en actividades de I+D, en equivalencia a jornada completa (EJC)",PERSONAL_EJC,,Información estadística confidencial,C,,,
Ciudad Autónoma de Melilla,ES64,2018,2018,Mujeres,F,Empresas e Instituciones Privadas sin Fines de Lucro (IPSFL),EMPRESAS_IPSFL,"Personal empleado en actividades de I+D, en equivalencia a jornada completa (EJC)",PERSONAL_EJC,,Información estadística confidencial,C,,,
Ciudad Autónoma de Melilla,ES64,2019,2019,Mujeres,F,Empresas e Instituciones Privadas sin Fines de Lucro (IPSFL),EMPRESAS_IPSFL,"Personal empleado en actividades de I+D, en equivalencia a jornada completa (EJC)",PERSONAL_EJC,,Información estadística confidencial,C,,,
Ciudad Autónoma de Melilla,ES64,2020,2020,Mujeres,F,Empresas e Instituciones Privadas sin Fines de Lucro (IPSFL),EMPRESAS_IPSFL,"Personal empleado en actividades de I+D, en equivalencia a jornada completa (EJC)",PERSONAL_EJC,,Información estadística confidencial,C,,,
España,ES,2007,2007,Mujeres,F,Total,_T,"Personal empleado en actividades de I+D, en equivalencia a jornada completa (EJC)",PERSONAL_EJC,78169.2,,,,,
España,ES,2008,2008,Mujeres,F,Total,_T,"Personal empleado en actividades de I+D, en equivalencia a jornada completa (EJC)",PERSONAL_EJC,84399.9,,,,,
España,ES,2009,2009,Mujeres,F,Total,_T,"Personal empleado en actividades de I+D, en equivalencia a jornada completa (EJC)",PERSONAL_EJC,88246.8,,,,,
España,ES,2010,2010,Mujeres,F,Total,_T,"Personal empleado en actividades de I+D, en equivalencia a jornada completa (EJC)",PERSONAL_EJC,88869.9,,,,,
España,ES,2011,2011,Mujeres,F,Total,_T,"Personal empleado en actividades de I+D, en equivalencia a jornada completa (EJC)",PERSONAL_EJC,86304.9,,,,,
España,ES,2012,2012,Mujeres,F,Total,_T,"Personal empleado en actividades de I+D, en equivalencia a jornada completa (EJC)",PERSONAL_EJC,83681.8,,,,,
España,ES,2013,2013,Mujeres,F,Total,_T,"Personal empleado en actividades de I+D, en equivalencia a jornada completa (EJC)",PERSONAL_EJC,81661.2,,,,,
España,ES,2014,2014,Mujeres,F,Total,_T,"Personal empleado en actividades de I+D, en equivalencia a jornada completa (EJC)",PERSONAL_EJC,79931.8,,,,,
España,ES,2015,2015,Mujeres,F,Total,_T,"Personal empleado en actividades de I+D, en equivalencia a jornada completa (EJC)",PERSONAL_EJC,81297.2,,,,,
España,ES,2016,2016,Mujeres,F,Total,_T,"Personal empleado en actividades de I+D, en equivalencia a jornada completa (EJC)",PERSONAL_EJC,83112.6,,,,,
España,ES,2017,2017,Mujeres,F,Total,_T,"Personal empleado en actividades de I+D, en equivalencia a jornada completa (EJC)",PERSONAL_EJC,86353.9,,,,,
España,ES,2018,2018,Mujeres,F,Total,_T,"Personal empleado en actividades de I+D, en equivalencia a jornada completa (EJC)",PERSONAL_EJC,90365.9,,,,,
España,ES,2019,2019,Mujeres,F,Total,_T,"Personal empleado en actividades de I+D, en equivalencia a jornada completa (EJC)",PERSONAL_EJC,94002.5,,,,,
España,ES,2020,2020,Mujeres,F,Total,_T,"Personal empleado en actividades de I+D, en equivalencia a jornada completa (EJC)",PERSONAL_EJC,94385.9,,,,,
Canarias,ES70,2007,2007,Mujeres,F,Total,_T,"Personal empleado en actividades de I+D, en equivalencia a jornada completa (EJC)",PERSONAL_EJC,1690.6,,,,,
Canarias,ES70,2008,2008,Mujeres,F,Total,_T,"Personal empleado en actividades de I+D, en equivalencia a jornada completa (EJC)",PERSONAL_EJC,1692.7,,,,,
Canarias,ES70,2009,2009,Mujeres,F,Total,_T,"Personal empleado en actividades de I+D, en equivalencia a jornada completa (EJC)",PERSONAL_EJC,1583.4,,,,,
Canarias,ES70,2010,2010,Mujeres,F,Total,_T,"Personal empleado en actividades de I+D, en equivalencia a jornada completa (EJC)",PERSONAL_EJC,1497.4,,,,,
Canarias,ES70,2011,2011,Mujeres,F,Total,_T,"Personal empleado en actividades de I+D, en equivalencia a jornada completa (EJC)",PERSONAL_EJC,1477.4,,,,,
Canarias,ES70,2012,2012,Mujeres,F,Total,_T,"Personal empleado en actividades de I+D, en equivalencia a jornada completa (EJC)",PERSONAL_EJC,1403.7,,,,,
Canarias,ES70,2013,2013,Mujeres,F,Total,_T,"Personal empleado en actividades de I+D, en equivalencia a jornada completa (EJC)",PERSONAL_EJC,1294.2,,,,,
Canarias,ES70,2014,2014,Mujeres,F,Total,_T,"Personal empleado en actividades de I+D, en equivalencia a jornada completa (EJC)",PERSONAL_EJC,1246.9,,,,,
Canarias,ES70,2015,2015,Mujeres,F,Total,_T,"Personal empleado en actividades de I+D, en equivalencia a jornada completa (EJC)",PERSONAL_EJC,1188.1,,,,,
Canarias,ES70,2016,2016,Mujeres,F,Total,_T,"Personal empleado en actividades de I+D, en equivalencia a jornada completa (EJC)",PERSONAL_EJC,1236.1,,,,,
Canarias,ES70,2017,2017,Mujeres,F,Total,_T,"Personal empleado en actividades de I+D, en equivalencia a jornada completa (EJC)",PERSONAL_EJC,1327.9,,,,,
Canarias,ES70,2018,2018,Mujeres,F,Total,_T,"Personal empleado en actividades de I+D, en equivalencia a jornada completa (EJC)",PERSONAL_EJC,1481.2,,,,,
Canarias,ES70,2019,2019,Mujeres,F,Total,_T,"Personal empleado en actividades de I+D, en equivalencia a jornada completa (EJC)",PERSONAL_EJC,1416.0,,,,,
Canarias,ES70,2020,2020,Mujeres,F,Total,_T,"Personal empleado en actividades de I+D, en equivalencia a jornada completa (EJC)",PERSONAL_EJC,1510.6,,,,,
Galicia,ES11,2007,2007,Mujeres,F,Total,_T,"Personal empleado en actividades de I+D, en equivalencia a jornada completa (EJC)",PERSONAL_EJC,3471.9,,,,,
Galicia,ES11,2008,2008,Mujeres,F,Total,_T,"Personal empleado en actividades de I+D, en equivalencia a jornada completa (EJC)",PERSONAL_EJC,4089.4,,,,,
Galicia,ES11,2009,2009,Mujeres,F,Total,_T,"Personal empleado en actividades de I+D, en equivalencia a jornada completa (EJC)",PERSONAL_EJC,4175.1,,,,,
Galicia,ES11,2010,2010,Mujeres,F,Total,_T,"Personal empleado en actividades de I+D, en equivalencia a jornada completa (EJC)",PERSONAL_EJC,4540.6,,,,,
Galicia,ES11,2011,2011,Mujeres,F,Total,_T,"Personal empleado en actividades de I+D, en equivalencia a jornada completa (EJC)",PERSONAL_EJC,4167.7,,,,,
Galicia,ES11,2012,2012,Mujeres,F,Total,_T,"Personal empleado en actividades de I+D, en equivalencia a jornada completa (EJC)",PERSONAL_EJC,3968.1,,,,,
Galicia,ES11,2013,2013,Mujeres,F,Total,_T,"Personal empleado en actividades de I+D, en equivalencia a jornada completa (EJC)",PERSONAL_EJC,3886.0,,,,,
Galicia,ES11,2014,2014,Mujeres,F,Total,_T,"Personal empleado en actividades de I+D, en equivalencia a jornada completa (EJC)",PERSONAL_EJC,3831.2,,,,,
Galicia,ES11,2015,2015,Mujeres,F,Total,_T,"Personal empleado en actividades de I+D, en equivalencia a jornada completa (EJC)",PERSONAL_EJC,3792.0,,,,,
Galicia,ES11,2016,2016,Mujeres,F,Total,_T,"Personal empleado en actividades de I+D, en equivalencia a jornada completa (EJC)",PERSONAL_EJC,3806.3,,,,,
Galicia,ES11,2017,2017,Mujeres,F,Total,_T,"Personal empleado en actividades de I+D, en equivalencia a jornada completa (EJC)",PERSONAL_EJC,4104.8,,,,,
Galicia,ES11,2018,2018,Mujeres,F,Total,_T,"Personal empleado en actividades de I+D, en equivalencia a jornada completa (EJC)",PERSONAL_EJC,4343.4,,,,,
Galicia,ES11,2019,2019,Mujeres,F,Total,_T,"Personal empleado en actividades de I+D, en equivalencia a jornada completa (EJC)",PERSONAL_EJC,4567.0,,,,,
Galicia,ES11,2020,2020,Mujeres,F,Total,_T,"Personal empleado en actividades de I+D, en equivalencia a jornada completa (EJC)",PERSONAL_EJC,4424.4,,,,,
Principado de Asturias,ES12,2007,2007,Mujeres,F,Total,_T,"Personal empleado en actividades de I+D, en equivalencia a jornada completa (EJC)",PERSONAL_EJC,1183.0,,,,,
Principado de Asturias,ES12,2008,2008,Mujeres,F,Total,_T,"Personal empleado en actividades de I+D, en equivalencia a jornada completa (EJC)",PERSONAL_EJC,1343.4,,,,,
Principado de Asturias,ES12,2009,2009,Mujeres,F,Total,_T,"Personal empleado en actividades de I+D, en equivalencia a jornada completa (EJC)",PERSONAL_EJC,1524.9,,,,,
Principado de Asturias,ES12,2010,2010,Mujeres,F,Total,_T,"Personal empleado en actividades de I+D, en equivalencia a jornada completa (EJC)",PERSONAL_EJC,1514.1,,,,,
Principado de Asturias,ES12,2011,2011,Mujeres,F,Total,_T,"Personal empleado en actividades de I+D, en equivalencia a jornada completa (EJC)",PERSONAL_EJC,1415.4,,,,,
Principado de Asturias,ES12,2012,2012,Mujeres,F,Total,_T,"Personal empleado en actividades de I+D, en equivalencia a jornada completa (EJC)",PERSONAL_EJC,1353.6,,,,,
Principado de Asturias,ES12,2013,2013,Mujeres,F,Total,_T,"Personal empleado en actividades de I+D, en equivalencia a jornada completa (EJC)",PERSONAL_EJC,1315.1,,,,,
Principado de Asturias,ES12,2014,2014,Mujeres,F,Total,_T,"Personal empleado en actividades de I+D, en equivalencia a jornada completa (EJC)",PERSONAL_EJC,1210.5,,,,,
Principado de Asturias,ES12,2015,2015,Mujeres,F,Total,_T,"Personal empleado en actividades de I+D, en equivalencia a jornada completa (EJC)",PERSONAL_EJC,1189.8,,,,,
Principado de Asturias,ES12,2016,2016,Mujeres,F,Total,_T,"Personal empleado en actividades de I+D, en equivalencia a jornada completa (EJC)",PERSONAL_EJC,1254.3,,,,,
Principado de Asturias,ES12,2017,2017,Mujeres,F,Total,_T,"Personal empleado en actividades de I+D, en equivalencia a jornada completa (EJC)",PERSONAL_EJC,1273.1,,,,,
Principado de Asturias,ES12,2018,2018,Mujeres,F,Total,_T,"Personal empleado en actividades de I+D, en equivalencia a jornada completa (EJC)",PERSONAL_EJC,1443.3,,,,,
Principado de Asturias,ES12,2019,2019,Mujeres,F,Total,_T,"Personal empleado en actividades de I+D, en equivalencia a jornada completa (EJC)",PERSONAL_EJC,1434.8,,,,,
Principado de Asturias,ES12,2020,2020,Mujeres,F,Total,_T,"Personal empleado en actividades de I+D, en equivalencia a jornada completa (EJC)",PERSONAL_EJC,1285.2,,,,,
Cantabria,ES13,2007,2007,Mujeres,F,Total,_T,"Personal empleado en actividades de I+D, en equivalencia a jornada completa (EJC)",PERSONAL_EJC,638.0,,,,,
Cantabria,ES13,2008,2008,Mujeres,F,Total,_T,"Personal empleado en actividades de I+D, en equivalencia a jornada completa (EJC)",PERSONAL_EJC,693.1,,,,,
Cantabria,ES13,2009,2009,Mujeres,F,Total,_T,"Personal empleado en actividades de I+D, en equivalencia a jornada completa (EJC)",PERSONAL_EJC,827.0,,,,,
Cantabria,ES13,2010,2010,Mujeres,F,Total,_T,"Personal empleado en actividades de I+D, en equivalencia a jornada completa (EJC)",PERSONAL_EJC,797.4,,,,,
Cantabria,ES13,2011,2011,Mujeres,F,Total,_T,"Personal empleado en actividades de I+D, en equivalencia a jornada completa (EJC)",PERSONAL_EJC,829.4,,,,,
Cantabria,ES13,2012,2012,Mujeres,F,Total,_T,"Personal empleado en actividades de I+D, en equivalencia a jornada completa (EJC)",PERSONAL_EJC,791.2,,,,,
Cantabria,ES13,2013,2013,Mujeres,F,Total,_T,"Personal empleado en actividades de I+D, en equivalencia a jornada completa (EJC)",PERSONAL_EJC,688.7,,,,,
Cantabria,ES13,2014,2014,Mujeres,F,Total,_T,"Personal empleado en actividades de I+D, en equivalencia a jornada completa (EJC)",PERSONAL_EJC,733.7,,,,,
Cantabria,ES13,2015,2015,Mujeres,F,Total,_T,"Personal empleado en actividades de I+D, en equivalencia a jornada completa (EJC)",PERSONAL_EJC,779.2,,,,,
Cantabria,ES13,2016,2016,Mujeres,F,Total,_T,"Personal empleado en actividades de I+D, en equivalencia a jornada completa (EJC)",PERSONAL_EJC,785.2,,,,,
Cantabria,ES13,2017,2017,Mujeres,F,Total,_T,"Personal empleado en actividades de I+D, en equivalencia a jornada completa (EJC)",PERSONAL_EJC,746.9,,,,,
Cantabria,ES13,2018,2018,Mujeres,F,Total,_T,"Personal empleado en actividades de I+D, en equivalencia a jornada completa (EJC)",PERSONAL_EJC,769.0,,,,,
Cantabria,ES13,2019,2019,Mujeres,F,Total,_T,"Personal empleado en actividades de I+D, en equivalencia a jornada completa (EJC)",PERSONAL_EJC,788.8,,,,,
Cantabria,ES13,2020,2020,Mujeres,F,Total,_T,"Personal empleado en actividades de I+D, en equivalencia a jornada completa (EJC)",PERSONAL_EJC,796.0,,,,,
País Vasco,ES21,2007,2007,Mujeres,F,Total,_T,"Personal empleado en actividades de I+D, en equivalencia a jornada completa (EJC)",PERSONAL_EJC,4919.1,,,,,
País Vasco,ES21,2008,2008,Mujeres,F,Total,_T,"Personal empleado en actividades de I+D, en equivalencia a jornada completa (EJC)",PERSONAL_EJC,5404.1,,,,,
País Vasco,ES21,2009,2009,Mujeres,F,Total,_T,"Personal empleado en actividades de I+D, en equivalencia a jornada completa (EJC)",PERSONAL_EJC,5947.1,,,,,
País Vasco,ES21,2010,2010,Mujeres,F,Total,_T,"Personal empleado en actividades de I+D, en equivalencia a jornada completa (EJC)",PERSONAL_EJC,5724.2,,,,,
País Vasco,ES21,2011,2011,Mujeres,F,Total,_T,"Personal empleado en actividades de I+D, en equivalencia a jornada completa (EJC)",PERSONAL_EJC,6223.1,,,,,
País Vasco,ES21,2012,2012,Mujeres,F,Total,_T,"Personal empleado en actividades de I+D, en equivalencia a jornada completa (EJC)",PERSONAL_EJC,6452.9,,,,,
País Vasco,ES21,2013,2013,Mujeres,F,Total,_T,"Personal empleado en actividades de I+D, en equivalencia a jornada completa (EJC)",PERSONAL_EJC,6338.0,,,,,
País Vasco,ES21,2014,2014,Mujeres,F,Total,_T,"Personal empleado en actividades de I+D, en equivalencia a jornada completa (EJC)",PERSONAL_EJC,6327.9,,,,,
País Vasco,ES21,2015,2015,Mujeres,F,Total,_T,"Personal empleado en actividades de I+D, en equivalencia a jornada completa (EJC)",PERSONAL_EJC,6347.3,,,,,
País Vasco,ES21,2016,2016,Mujeres,F,Total,_T,"Personal empleado en actividades de I+D, en equivalencia a jornada completa (EJC)",PERSONAL_EJC,6411.6,,,,,
País Vasco,ES21,2017,2017,Mujeres,F,Total,_T,"Personal empleado en actividades de I+D, en equivalencia a jornada completa (EJC)",PERSONAL_EJC,6721.3,,,,,
País Vasco,ES21,2018,2018,Mujeres,F,Total,_T,"Personal empleado en actividades de I+D, en equivalencia a jornada completa (EJC)",PERSONAL_EJC,7080.1,,,,,
País Vasco,ES21,2019,2019,Mujeres,F,Total,_T,"Personal empleado en actividades de I+D, en equivalencia a jornada completa (EJC)",PERSONAL_EJC,7167.4,,,,,
País Vasco,ES21,2020,2020,Mujeres,F,Total,_T,"Personal empleado en actividades de I+D, en equivalencia a jornada completa (EJC)",PERSONAL_EJC,7094.7,,,,,
Comunidad Foral de Navarra,ES22,2007,2007,Mujeres,F,Total,_T,"Personal empleado en actividades de I+D, en equivalencia a jornada completa (EJC)",PERSONAL_EJC,1791.7,,,,,
Comunidad Foral de Navarra,ES22,2008,2008,Mujeres,F,Total,_T,"Personal empleado en actividades de I+D, en equivalencia a jornada completa (EJC)",PERSONAL_EJC,1969.2,,,,,
Comunidad Foral de Navarra,ES22,2009,2009,Mujeres,F,Total,_T,"Personal empleado en actividades de I+D, en equivalencia a jornada completa (EJC)",PERSONAL_EJC,1966.2,,,,,
Comunidad Foral de Navarra,ES22,2010,2010,Mujeres,F,Total,_T,"Personal empleado en actividades de I+D, en equivalencia a jornada completa (EJC)",PERSONAL_EJC,2001.2,,,,,
Comunidad Foral de Navarra,ES22,2011,2011,Mujeres,F,Total,_T,"Personal empleado en actividades de I+D, en equivalencia a jornada completa (EJC)",PERSONAL_EJC,1949.7,,,,,
Comunidad Foral de Navarra,ES22,2012,2012,Mujeres,F,Total,_T,"Personal empleado en actividades de I+D, en equivalencia a jornada completa (EJC)",PERSONAL_EJC,1803.3,,,,,
Comunidad Foral de Navarra,ES22,2013,2013,Mujeres,F,Total,_T,"Personal empleado en actividades de I+D, en equivalencia a jornada completa (EJC)",PERSONAL_EJC,1714.0,,,,,
Comunidad Foral de Navarra,ES22,2014,2014,Mujeres,F,Total,_T,"Personal empleado en actividades de I+D, en equivalencia a jornada completa (EJC)",PERSONAL_EJC,1678.3,,,,,
Comunidad Foral de Navarra,ES22,2015,2015,Mujeres,F,Total,_T,"Personal empleado en actividades de I+D, en equivalencia a jornada completa (EJC)",PERSONAL_EJC,1723.5,,,,,
Comunidad Foral de Navarra,ES22,2016,2016,Mujeres,F,Total,_T,"Personal empleado en actividades de I+D, en equivalencia a jornada completa (EJC)",PERSONAL_EJC,1765.4,,,,,
Comunidad Foral de Navarra,ES22,2017,2017,Mujeres,F,Total,_T,"Personal empleado en actividades de I+D, en equivalencia a jornada completa (EJC)",PERSONAL_EJC,1864.4,,,,,
Comunidad Foral de Navarra,ES22,2018,2018,Mujeres,F,Total,_T,"Personal empleado en actividades de I+D, en equivalencia a jornada completa (EJC)",PERSONAL_EJC,1933.3,,,,,
Comunidad Foral de Navarra,ES22,2019,2019,Mujeres,F,Total,_T,"Personal empleado en actividades de I+D, en equivalencia a jornada completa (EJC)",PERSONAL_EJC,2017.4,,,,,
Comunidad Foral de Navarra,ES22,2020,2020,Mujeres,F,Total,_T,"Personal empleado en actividades de I+D, en equivalencia a jornada completa (EJC)",PERSONAL_EJC,1972.4,,,,,
La Rioja,ES23,2007,2007,Mujeres,F,Total,_T,"Personal empleado en actividades de I+D, en equivalencia a jornada completa (EJC)",PERSONAL_EJC,456.4,,,,,
La Rioja,ES23,2008,2008,Mujeres,F,Total,_T,"Personal empleado en actividades de I+D, en equivalencia a jornada completa (EJC)",PERSONAL_EJC,484.2,,,,,
La Rioja,ES23,2009,2009,Mujeres,F,Total,_T,"Personal empleado en actividades de I+D, en equivalencia a jornada completa (EJC)",PERSONAL_EJC,548.0,,,,,
La Rioja,ES23,2010,2010,Mujeres,F,Total,_T,"Personal empleado en actividades de I+D, en equivalencia a jornada completa (EJC)",PERSONAL_EJC,567.7,,,,,
La Rioja,ES23,2011,2011,Mujeres,F,Total,_T,"Personal empleado en actividades de I+D, en equivalencia a jornada completa (EJC)",PERSONAL_EJC,533.3,,,,,
La Rioja,ES23,2012,2012,Mujeres,F,Total,_T,"Personal empleado en actividades de I+D, en equivalencia a jornada completa (EJC)",PERSONAL_EJC,582.5,,,,,
La Rioja,ES23,2013,2013,Mujeres,F,Total,_T,"Personal empleado en actividades de I+D, en equivalencia a jornada completa (EJC)",PERSONAL_EJC,528.7,,,,,
La Rioja,ES23,2014,2014,Mujeres,F,Total,_T,"Personal empleado en actividades de I+D, en equivalencia a jornada completa (EJC)",PERSONAL_EJC,585.2,,,,,
La Rioja,ES23,2015,2015,Mujeres,F,Total,_T,"Personal empleado en actividades de I+D, en equivalencia a jornada completa (EJC)",PERSONAL_EJC,592.9,,,,,
La Rioja,ES23,2016,2016,Mujeres,F,Total,_T,"Personal empleado en actividades de I+D, en equivalencia a jornada completa (EJC)",PERSONAL_EJC,579.2,,,,,
La Rioja,ES23,2017,2017,Mujeres,F,Total,_T,"Personal empleado en actividades de I+D, en equivalencia a jornada completa (EJC)",PERSONAL_EJC,564.0,,,,,
La Rioja,ES23,2018,2018,Mujeres,F,Total,_T,"Personal empleado en actividades de I+D, en equivalencia a jornada completa (EJC)",PERSONAL_EJC,562.8,,,,,
La Rioja,ES23,2019,2019,Mujeres,F,Total,_T,"Personal empleado en actividades de I+D, en equivalencia a jornada completa (EJC)",PERSONAL_EJC,544.9,,,,,
